,Pseudo-Spectral,Finite-Differences
0,0.22029709815979004,0.06746602058410645
1,0.1081080436706543,0.05141186714172363
2,0.09300589561462402,0.05070900917053223
3,0.09388303756713867,0.050280094146728516
4,0.09211301803588867,0.04982280731201172
5,0.09292387962341309,0.050195932388305664
6,0.09264707565307617,0.05008888244628906
7,0.09417009353637695,0.050312042236328125
8,0.10326004028320312,0.05114579200744629
9,0.09517812728881836,0.05058884620666504
10,0.09459495544433594,0.05237293243408203
11,0.09192395210266113,0.05034184455871582
12,0.09083294868469238,0.0496370792388916
13,0.09566187858581543,0.04861712455749512
14,0.10920286178588867,0.05850577354431152
15,0.10770702362060547,0.0552220344543457
16,0.10521888732910156,0.05725908279418945
17,0.10622906684875488,0.056998252868652344
18,0.10486292839050293,0.05770611763000488
19,0.10658884048461914,0.057231903076171875
20,0.10697031021118164,0.05579710006713867
21,0.09757590293884277,0.05033683776855469
22,0.09566020965576172,0.05057382583618164
23,0.0933237075805664,0.05021023750305176
24,0.09327387809753418,0.05050396919250488
25,0.09319686889648438,0.05008411407470703
26,0.09288311004638672,0.05031299591064453
27,0.09317994117736816,0.05023002624511719
28,0.09298992156982422,0.05094289779663086
29,0.09656715393066406,0.05092287063598633
30,0.09048914909362793,0.04902791976928711
31,0.09328103065490723,0.051339149475097656
32,0.0900120735168457,0.05250382423400879
33,0.09834480285644531,0.0525660514831543
34,0.10500288009643555,0.05735278129577637
35,0.10666084289550781,0.057190895080566406
36,0.10713815689086914,0.0566709041595459
37,0.10575604438781738,0.058013916015625
38,0.10659670829772949,0.056964874267578125
39,0.10634303092956543,0.05640697479248047
40,0.10687589645385742,0.053835153579711914
41,0.09341692924499512,0.05071425437927246
42,0.09361004829406738,0.05032706260681152
43,0.09349894523620605,0.05083584785461426
44,0.0930321216583252,0.05020904541015625
45,0.0939171314239502,0.050927162170410156
46,0.09277176856994629,0.05085897445678711
47,0.0928349494934082,0.05163884162902832
48,0.09332704544067383,0.05139303207397461
49,0.09717702865600586,0.05151629447937012
50,0.09618616104125977,0.051156044006347656
51,0.09316778182983398,0.05012106895446777
52,0.09403085708618164,0.049963951110839844
53,0.10634899139404297,0.05890607833862305
54,0.10947775840759277,0.05906367301940918
55,0.11242079734802246,0.05741095542907715
56,0.11043095588684082,0.05548524856567383
57,0.11032772064208984,0.05709695816040039
58,0.10898804664611816,0.056826114654541016
59,0.11162018775939941,0.05834507942199707
60,0.09677791595458984,0.051486968994140625
61,0.09773898124694824,0.05014991760253906
62,0.09453177452087402,0.050196170806884766
63,0.09395503997802734,0.04996609687805176
64,0.09276294708251953,0.04963564872741699
65,0.09624981880187988,0.051194190979003906
66,0.09731698036193848,0.05202794075012207
67,0.10059070587158203,0.05339193344116211
68,0.10109210014343262,0.05036807060241699
69,0.09484410285949707,0.050737857818603516
70,0.0951223373413086,0.05015707015991211
71,0.09484195709228516,0.05078911781311035
72,0.10008978843688965,0.05552196502685547
73,0.10488700866699219,0.057260990142822266
74,0.10384774208068848,0.05749797821044922
75,0.1063699722290039,0.05790591239929199
76,0.10686779022216797,0.055967092514038086
77,0.10516095161437988,0.05744290351867676
78,0.10819673538208008,0.057698965072631836
79,0.10052728652954102,0.04993724822998047
80,0.09421610832214355,0.05083727836608887
81,0.09321403503417969,0.0502619743347168
82,0.0939490795135498,0.050755977630615234
83,0.09462881088256836,0.05046391487121582
84,0.09542584419250488,0.05083179473876953
85,0.09573769569396973,0.051097869873046875
86,0.09288787841796875,0.05021381378173828
87,0.09804296493530273,0.05021095275878906
88,0.0939781665802002,0.0508730411529541
89,0.09300804138183594,0.05193185806274414
90,0.09328293800354004,0.04984879493713379
91,0.09389686584472656,0.04958987236022949
92,0.09939408302307129,0.05654501914978027
93,0.10469698905944824,0.06320381164550781
94,0.12607407569885254,0.06036996841430664
95,0.12361812591552734,0.0809321403503418
96,0.1707301139831543,0.06611776351928711
97,0.14375686645507812,0.07165718078613281
98,0.12965774536132812,0.052065134048461914
99,0.09644579887390137,0.0517730712890625
100,0.09705400466918945,0.05089592933654785
101,0.09537100791931152,0.05005526542663574
102,0.09275698661804199,0.05133509635925293
103,0.09351396560668945,0.049350738525390625
104,0.0943000316619873,0.05041193962097168
105,0.09280991554260254,0.05011773109436035
106,0.09321212768554688,0.051004886627197266
107,0.0936899185180664,0.05064082145690918
108,0.0933530330657959,0.04984927177429199
109,0.09329509735107422,0.04884481430053711
110,0.12873482704162598,0.06163907051086426
111,0.13811421394348145,0.06277799606323242
112,0.13632607460021973,0.06302905082702637
113,0.14699220657348633,0.061505794525146484
114,0.13494396209716797,0.05433082580566406
115,0.12514615058898926,0.0555419921875
116,0.11918377876281738,0.05490827560424805
117,0.11821508407592773,0.052860260009765625
118,0.12381291389465332,0.057086944580078125
119,0.09748101234436035,0.048871755599975586
120,0.09353995323181152,0.04958605766296387
121,0.09296417236328125,0.05095815658569336
122,0.0963292121887207,0.049859046936035156
123,0.09343314170837402,0.049735069274902344
124,0.09310626983642578,0.049714088439941406
125,0.09614109992980957,0.050585031509399414
126,0.09374094009399414,0.05007815361022949
127,0.09437775611877441,0.050962209701538086
128,0.09740495681762695,0.05061006546020508
129,0.09499120712280273,0.05086994171142578
130,0.09518289566040039,0.05031418800354004
131,0.09465289115905762,0.050717830657958984
132,0.09663176536560059,0.05208778381347656
133,0.0961759090423584,0.05061697959899902
134,0.09615707397460938,0.05196022987365723
135,0.09624910354614258,0.05049705505371094
136,0.09526824951171875,0.05088210105895996
137,0.09335613250732422,0.047766685485839844
138,0.09444022178649902,0.05060887336730957
139,0.09495782852172852,0.050475120544433594
140,0.09411501884460449,0.05074310302734375
141,0.0928349494934082,0.04753708839416504
142,0.09067869186401367,0.05168271064758301
143,0.10359382629394531,0.04762387275695801
144,0.12990379333496094,0.06439805030822754
145,0.1000509262084961,0.05000901222229004
146,0.09627485275268555,0.05196809768676758
147,0.09961414337158203,0.05139613151550293
148,0.09788322448730469,0.05078125
149,0.10115766525268555,0.05115699768066406
150,0.0969688892364502,0.05103898048400879
151,0.09765791893005371,0.05545401573181152
152,0.0968320369720459,0.0503079891204834
153,0.09290599822998047,0.05162405967712402
154,0.0915670394897461,0.05140495300292969
155,0.09687089920043945,0.05212211608886719
156,0.09768295288085938,0.05155491828918457
157,0.09642195701599121,0.048529863357543945
158,0.09700489044189453,0.051796913146972656
159,0.09631586074829102,0.05082583427429199
160,0.09621810913085938,0.05076885223388672
161,0.09500598907470703,0.05060100555419922
162,0.09463906288146973,0.049468040466308594
163,0.10012578964233398,0.050642967224121094
164,0.0972142219543457,0.05112290382385254
165,0.09647488594055176,0.057109832763671875
166,0.10846996307373047,0.05928397178649902
167,0.11139798164367676,0.059044837951660156
168,0.11087274551391602,0.05774402618408203
169,0.1110239028930664,0.05732417106628418
170,0.1012871265411377,0.05109596252441406
171,0.09322977066040039,0.05049300193786621
172,0.09755492210388184,0.05104398727416992
173,0.09472322463989258,0.049768924713134766
174,0.09479784965515137,0.050797224044799805
175,0.09498000144958496,0.049680233001708984
176,0.09260201454162598,0.04973912239074707
177,0.09405207633972168,0.05093502998352051
178,0.09922504425048828,0.056230783462524414
179,0.10902190208435059,0.059214115142822266
180,0.10929083824157715,0.0585479736328125
181,0.1107628345489502,0.05891919136047363
182,0.11240386962890625,0.06036210060119629
183,0.12044715881347656,0.05854487419128418
184,0.12134408950805664,0.06019711494445801
185,0.10221385955810547,0.05174684524536133
186,0.09706687927246094,0.05054903030395508
187,0.09637784957885742,0.05323386192321777
188,0.09475398063659668,0.04999399185180664
189,0.09341692924499512,0.04811906814575195
190,0.0933370590209961,0.05042695999145508
191,0.09004402160644531,0.05997610092163086
192,0.12326693534851074,0.057573795318603516
193,0.09696483612060547,0.05165576934814453
194,0.09624409675598145,0.05147123336791992
195,0.09634208679199219,0.05032014846801758
196,0.09453105926513672,0.05231595039367676
197,0.10762381553649902,0.05899405479431152
198,0.10949516296386719,0.058197975158691406
199,0.10738205909729004,0.05569720268249512
200,0.10467219352722168,0.05675506591796875
201,0.10551118850708008,0.05425882339477539
202,0.09213900566101074,0.04919791221618652
203,0.09321117401123047,0.050527334213256836
204,0.09417486190795898,0.05126023292541504
205,0.0940399169921875,0.050477027893066406
206,0.09351706504821777,0.05091595649719238
207,0.0935831069946289,0.05116701126098633
208,0.09401082992553711,0.049054861068725586
209,0.09383583068847656,0.05079817771911621
210,0.0915379524230957,0.05103182792663574
211,0.09585070610046387,0.051232099533081055
212,0.09334397315979004,0.04974007606506348
213,0.09306001663208008,0.053826093673706055
214,0.09227681159973145,0.04932975769042969
215,0.0920250415802002,0.04894113540649414
216,0.0936591625213623,0.04865407943725586
217,0.09352922439575195,0.04999685287475586
218,0.09343981742858887,0.049765825271606445
219,0.0935068130493164,0.05056500434875488
220,0.09290170669555664,0.05219888687133789
221,0.09337425231933594,0.04770612716674805
222,0.09252595901489258,0.04880380630493164
223,0.0944218635559082,0.05005788803100586
224,0.0934607982635498,0.05084395408630371
225,0.09411811828613281,0.04851794242858887
226,0.09305334091186523,0.05107903480529785
227,0.0927269458770752,0.049160003662109375
228,0.09428596496582031,0.05113482475280762
229,0.09371709823608398,0.050987958908081055
230,0.09302711486816406,0.04948115348815918
231,0.09373593330383301,0.0502619743347168
232,0.09596800804138184,0.04592275619506836
233,0.09101414680480957,0.049323081970214844
234,0.09234833717346191,0.049540042877197266
235,0.09310197830200195,0.04902195930480957
236,0.0931391716003418,0.048829078674316406
237,0.09264993667602539,0.049224853515625
238,0.0933980941772461,0.049585819244384766
239,0.09099602699279785,0.050089120864868164
240,0.0923929214477539,0.050209760665893555
241,0.09048199653625488,0.049926042556762695
242,0.09264683723449707,0.04953193664550781
243,0.09174418449401855,0.04609203338623047
244,0.09297776222229004,0.05035281181335449
245,0.09212589263916016,0.050872802734375
246,0.0929570198059082,0.04883885383605957
247,0.09419512748718262,0.049134016036987305
248,0.09637904167175293,0.04976296424865723
249,0.09437990188598633,0.05078721046447754
250,0.09276127815246582,0.049201250076293945
251,0.09335207939147949,0.05102419853210449
252,0.09325098991394043,0.050331830978393555
253,0.09253406524658203,0.049059152603149414
254,0.09277129173278809,0.05119800567626953
255,0.09477496147155762,0.049772024154663086
256,0.0926668643951416,0.04894208908081055
257,0.09305787086486816,0.04948019981384277
258,0.09266495704650879,0.05001688003540039
259,0.09532999992370605,0.05164909362792969
260,0.09274172782897949,0.050366878509521484
261,0.09328484535217285,0.050343990325927734
262,0.09303021430969238,0.04724001884460449
263,0.09383988380432129,0.05029296875
264,0.09226608276367188,0.049651145935058594
265,0.09293508529663086,0.05035281181335449
266,0.09485197067260742,0.051023006439208984
267,0.0936739444732666,0.050823211669921875
268,0.09293580055236816,0.04878592491149902
269,0.0935831069946289,0.05095195770263672
270,0.09237885475158691,0.05119681358337402
271,0.09305000305175781,0.04921913146972656
272,0.09250903129577637,0.051383018493652344
273,0.09684586524963379,0.04880070686340332
274,0.0921940803527832,0.0499570369720459
275,0.09371805191040039,0.04871201515197754
276,0.09193205833435059,0.04927420616149902
277,0.09250998497009277,0.04998612403869629
278,0.09295988082885742,0.04931497573852539
279,0.09381699562072754,0.04967761039733887
280,0.09327840805053711,0.05004477500915527
281,0.09328269958496094,0.05065107345581055
282,0.0965278148651123,0.050067901611328125
283,0.0932760238647461,0.050435781478881836
284,0.09217500686645508,0.05080699920654297
285,0.0925607681274414,0.04968428611755371
286,0.09368705749511719,0.04947304725646973
287,0.09637689590454102,0.04979300498962402
288,0.09432005882263184,0.05109095573425293
289,0.0923151969909668,0.05134987831115723
290,0.09342193603515625,0.05103707313537598
291,0.09378194808959961,0.05307173728942871
292,0.10074114799499512,0.05047202110290527
293,0.09444618225097656,0.050868988037109375
294,0.0947868824005127,0.04880714416503906
295,0.09230995178222656,0.04945087432861328
296,0.09363198280334473,0.05103898048400879
297,0.09604310989379883,0.050412893295288086
298,0.09299612045288086,0.049648284912109375
299,0.09040212631225586,0.053015947341918945
300,0.09482908248901367,0.0505518913269043
301,0.09245800971984863,0.04936408996582031
302,0.09431195259094238,0.049527645111083984
303,0.09364008903503418,0.05024099349975586
304,0.09270405769348145,0.0507509708404541
305,0.09468603134155273,0.04833412170410156
306,0.09345221519470215,0.05039381980895996
307,0.09722113609313965,0.05133795738220215
308,0.09250998497009277,0.04794812202453613
309,0.1282789707183838,0.051362037658691406
310,0.09934687614440918,0.05231809616088867
311,0.0955648422241211,0.050781965255737305
312,0.09705615043640137,0.049829959869384766
313,0.09426188468933105,0.05408000946044922
314,0.09613704681396484,0.050356149673461914
315,0.09757804870605469,0.06081199645996094
316,0.10588693618774414,0.06286811828613281
317,0.11391782760620117,0.059587955474853516
318,0.11026191711425781,0.05879616737365723
319,0.10824894905090332,0.05914878845214844
320,0.115447998046875,0.06882619857788086
321,0.09542489051818848,0.052642822265625
322,0.09438276290893555,0.05047798156738281
323,0.0940999984741211,0.050108909606933594
324,0.09424281120300293,0.05031418800354004
325,0.09294891357421875,0.05002999305725098
326,0.09424018859863281,0.05046224594116211
327,0.09319806098937988,0.05153393745422363
328,0.10782504081726074,0.058693885803222656
329,0.1070101261138916,0.0570979118347168
330,0.10637593269348145,0.05658912658691406
331,0.10544586181640625,0.05734705924987793
332,0.10721492767333984,0.053421974182128906
333,0.09487295150756836,0.04811382293701172
334,0.09305095672607422,0.0503840446472168
335,0.09196329116821289,0.049772024154663086
336,0.10070300102233887,0.05096125602722168
337,0.09429311752319336,0.04970812797546387
338,0.09369492530822754,0.05078911781311035
339,0.09180593490600586,0.0478971004486084
340,0.0904700756072998,0.04736900329589844
341,0.09853601455688477,0.049092769622802734
342,0.09765768051147461,0.05019974708557129
343,0.09406495094299316,0.0500941276550293
344,0.0936589241027832,0.04988813400268555
345,0.0927877426147461,0.050341129302978516
346,0.09364771842956543,0.05012083053588867
347,0.09357094764709473,0.05001020431518555
348,0.09638190269470215,0.05014204978942871
349,0.09352993965148926,0.049696922302246094
350,0.09341001510620117,0.05053114891052246
351,0.09311699867248535,0.04938387870788574
352,0.11146712303161621,0.05071115493774414
353,0.0935969352722168,0.049697160720825195
354,0.09315180778503418,0.05016613006591797
355,0.09723186492919922,0.05081295967102051
356,0.09354400634765625,0.050843238830566406
357,0.09308004379272461,0.05092668533325195
358,0.09379196166992188,0.05079483985900879
359,0.09427285194396973,0.049054861068725586
360,0.0954129695892334,0.049156904220581055
361,0.09442710876464844,0.050956010818481445
362,0.09630012512207031,0.049752235412597656
363,0.0936441421508789,0.05008387565612793
364,0.09323692321777344,0.05016303062438965
365,0.09275388717651367,0.04883599281311035
366,0.09461569786071777,0.049681901931762695
367,0.09311580657958984,0.0506587028503418
368,0.09322714805603027,0.04975104331970215
369,0.09302186965942383,0.05065488815307617
370,0.09349989891052246,0.05013871192932129
371,0.0928492546081543,0.05070900917053223
372,0.09335589408874512,0.04976201057434082
373,0.09282112121582031,0.05057406425476074
374,0.09227299690246582,0.05089402198791504
375,0.08975696563720703,0.051815032958984375
376,0.0898427963256836,0.050946950912475586
377,0.09377503395080566,0.0507810115814209
378,0.09253811836242676,0.04991602897644043
379,0.09488892555236816,0.051071882247924805
380,0.0946359634399414,0.05143284797668457
381,0.09197688102722168,0.05005812644958496
382,0.09637284278869629,0.05053901672363281
383,0.09403491020202637,0.051381826400756836
384,0.09422111511230469,0.05132699012756348
385,0.09441614151000977,0.051217079162597656
386,0.09368014335632324,0.04973602294921875
387,0.09460997581481934,0.0493927001953125
388,0.09389424324035645,0.05108904838562012
389,0.0970909595489502,0.049818992614746094
390,0.09279584884643555,0.049761056900024414
391,0.0932610034942627,0.04981398582458496
392,0.09348297119140625,0.05035996437072754
393,0.09331989288330078,0.05044412612915039
394,0.09347295761108398,0.05052614212036133
395,0.09352993965148926,0.05059099197387695
396,0.09327316284179688,0.0507049560546875
397,0.09306597709655762,0.05054521560668945
398,0.09311485290527344,0.05062723159790039
399,0.09323287010192871,0.05106687545776367
400,0.09346199035644531,0.04862093925476074
401,0.08919405937194824,0.04689598083496094
402,0.08863091468811035,0.04706382751464844
403,0.09379291534423828,0.05126786231994629
404,0.09340071678161621,0.05105423927307129
405,0.09383296966552734,0.051097869873046875
406,0.09358811378479004,0.05059099197387695
407,0.09640312194824219,0.049842119216918945
408,0.09341096878051758,0.049382925033569336
409,0.09276127815246582,0.05042004585266113
410,0.09286093711853027,0.049295902252197266
411,0.09296417236328125,0.049697160720825195
412,0.09293198585510254,0.05016589164733887
413,0.09280610084533691,0.050698280334472656
414,0.09312105178833008,0.04981088638305664
415,0.09298372268676758,0.05039191246032715
416,0.09309601783752441,0.05412125587463379
417,0.09387636184692383,0.05039405822753906
418,0.09340596199035645,0.0489652156829834
419,0.09130597114562988,0.04831671714782715
420,0.09299707412719727,0.04752683639526367
421,0.0946969985961914,0.05108499526977539
422,0.0928959846496582,0.050798892974853516
423,0.0915830135345459,0.046620845794677734
424,0.08843493461608887,0.04679608345031738
425,0.08946418762207031,0.04740595817565918
426,0.09375,0.04911303520202637
427,0.09192490577697754,0.04851889610290527
428,0.09505629539489746,0.04592418670654297
429,0.090972900390625,0.04714179039001465
430,0.08906173706054688,0.04723405838012695
431,0.08994793891906738,0.04494595527648926
432,0.08996081352233887,0.044969797134399414
433,0.08905291557312012,0.04474306106567383
434,0.0874781608581543,0.04682207107543945
435,0.08781909942626953,0.04465508460998535
436,0.08791804313659668,0.046587228775024414
437,0.08805465698242188,0.04659390449523926
438,0.08592104911804199,0.04650402069091797
439,0.08648395538330078,0.04309511184692383
440,0.08723998069763184,0.04635977745056152
441,0.0881037712097168,0.04651999473571777
442,0.08847808837890625,0.047482967376708984
443,0.0886538028717041,0.04649996757507324
444,0.08866310119628906,0.04645681381225586
445,0.08883190155029297,0.04655790328979492
446,0.08837723731994629,0.04631400108337402
447,0.08794999122619629,0.047206878662109375
448,0.0904541015625,0.046614646911621094
449,0.0887138843536377,0.046666860580444336
450,0.09496665000915527,0.04722905158996582
451,0.09177923202514648,0.04814910888671875
452,0.09373617172241211,0.04775094985961914
453,0.09088993072509766,0.04723000526428223
454,0.08972692489624023,0.04629182815551758
455,0.08829593658447266,0.04663562774658203
456,0.08874273300170898,0.04637312889099121
457,0.08974003791809082,0.0466001033782959
458,0.0893709659576416,0.046415090560913086
459,0.08853673934936523,0.04904985427856445
460,0.09027504920959473,0.04648900032043457
461,0.0889899730682373,0.04650592803955078
462,0.0886847972869873,0.0474698543548584
463,0.08984684944152832,0.04676675796508789
464,0.08978986740112305,0.04747581481933594
465,0.09325790405273438,0.05083799362182617
466,0.09031891822814941,0.04671311378479004
467,0.0885782241821289,0.046585798263549805
468,0.08848810195922852,0.04654097557067871
469,0.08847784996032715,0.04660511016845703
470,0.08839988708496094,0.046465158462524414
471,0.0886087417602539,0.053005218505859375
472,0.08909177780151367,0.046713829040527344
473,0.0891411304473877,0.0469210147857666
474,0.08875608444213867,0.04677915573120117
475,0.0903160572052002,0.04661130905151367
476,0.08973908424377441,0.04673624038696289
477,0.09004068374633789,0.04673194885253906
478,0.08952665328979492,0.04767608642578125
479,0.09081006050109863,0.04699206352233887
480,0.1280970573425293,0.04677295684814453
481,0.08957886695861816,0.04648017883300781
482,0.08907008171081543,0.0466768741607666
483,0.08887290954589844,0.04662895202636719
484,0.08892226219177246,0.04637908935546875
485,0.08881306648254395,0.04770827293395996
486,0.09179019927978516,0.048182010650634766
487,0.09140610694885254,0.0909881591796875
488,0.10416579246520996,0.04668903350830078
489,0.09427928924560547,0.04761481285095215
490,0.09399914741516113,0.04702019691467285
491,0.11137509346008301,0.04922604560852051
492,0.10675215721130371,0.08101916313171387
493,0.13165998458862305,0.05132699012756348
494,0.09033012390136719,0.0469207763671875
495,0.09023904800415039,0.04723191261291504
496,0.08973503112792969,0.047120094299316406
497,0.09179210662841797,0.05250191688537598
498,0.09152793884277344,0.047300100326538086
499,0.09167981147766113,0.0481569766998291
